schema,table,ordinal,column,data_type
jus_vn,cons_game_new_user_retention_daily,81,ranpu_25,bigint
jus_vn,cons_game_new_user_retention_daily,82,ranpu_26,bigint
jus_vn,cons_game_new_user_retention_daily,83,ranpu_27,bigint
jus_vn,cons_game_new_user_retention_daily,84,ranpu_28,bigint
jus_vn,cons_game_new_user_retention_daily,85,ranpu_29,bigint
jus_vn,cons_game_new_user_retention_daily,86,ranpu_30,bigint
jus_vn,cons_game_new_user_retention_daily,87,ranpu_60,bigint
jus_vn,cons_game_new_user_retention_daily,88,ranpu_90,bigint
jus_vn,cons_game_new_user_retention_daily,89,ranpu_120,bigint
jus_vn,cons_game_new_user_retention_daily,90,ranpu_150,bigint
jus_vn,cons_game_new_user_retention_daily,91,ranpu_180,bigint
jus_vn,cons_game_new_user_retention_daily,92,ranpu_270,bigint
jus_vn,cons_game_new_user_retention_daily,93,ranpu_360,bigint
jus_vn,cons_game_new_user_retention_daily,94,ranpu_720,bigint
jus_vn,cons_game_new_user_retention_daily,95,ranpu_1080,bigint
jus_vn,cons_game_new_user_retention_daily,96,rpnpu_01,bigint
jus_vn,cons_game_new_user_retention_daily,97,rpnpu_02,bigint
jus_vn,cons_game_new_user_retention_daily,98,rpnpu_03,bigint
jus_vn,cons_game_new_user_retention_daily,99,rpnpu_04,bigint
jus_vn,cons_game_new_user_retention_daily,100,rpnpu_05,bigint
jus_vn,cons_game_new_user_retention_daily,101,rpnpu_06,bigint
jus_vn,cons_game_new_user_retention_daily,102,rpnpu_07,bigint
jus_vn,cons_game_new_user_retention_daily,103,rpnpu_08,bigint
jus_vn,cons_game_new_user_retention_daily,104,rpnpu_09,bigint
jus_vn,cons_game_new_user_retention_daily,105,rpnpu_10,bigint
jus_vn,cons_game_new_user_retention_daily,106,rpnpu_11,bigint
jus_vn,cons_game_new_user_retention_daily,107,rpnpu_12,bigint
jus_vn,cons_game_new_user_retention_daily,108,rpnpu_13,bigint
jus_vn,cons_game_new_user_retention_daily,109,rpnpu_14,bigint
jus_vn,cons_game_new_user_retention_daily,110,rpnpu_15,bigint
jus_vn,cons_game_new_user_retention_daily,111,rpnpu_16,bigint
jus_vn,cons_game_new_user_retention_daily,112,rpnpu_17,bigint
jus_vn,cons_game_new_user_retention_daily,113,rpnpu_18,bigint
jus_vn,cons_game_new_user_retention_daily,114,rpnpu_19,bigint
jus_vn,cons_game_new_user_retention_daily,115,rpnpu_20,bigint
jus_vn,cons_game_new_user_retention_daily,116,rpnpu_21,bigint
jus_vn,cons_game_new_user_retention_daily,117,rpnpu_22,bigint
jus_vn,cons_game_new_user_retention_daily,118,rpnpu_23,bigint
jus_vn,cons_game_new_user_retention_daily,119,rpnpu_24,bigint
jus_vn,cons_game_new_user_retention_daily,120,rpnpu_25,bigint
jus_vn,cons_game_new_user_retention_daily,121,rpnpu_26,bigint
jus_vn,cons_game_new_user_retention_daily,122,rpnpu_27,bigint
jus_vn,cons_game_new_user_retention_daily,123,rpnpu_28,bigint
jus_vn,cons_game_new_user_retention_daily,124,rpnpu_29,bigint
jus_vn,cons_game_new_user_retention_daily,125,rpnpu_30,bigint
jus_vn,cons_game_new_user_retention_daily,126,rpnpu_60,bigint
jus_vn,cons_game_new_user_retention_daily,127,rpnpu_90,bigint
jus_vn,cons_game_new_user_retention_daily,128,rpnpu_120,bigint
jus_vn,cons_game_new_user_retention_daily,129,rpnpu_150,bigint
jus_vn,cons_game_new_user_retention_daily,130,rpnpu_180,bigint
jus_vn,cons_game_new_user_retention_daily,131,rpnpu_270,bigint
jus_vn,cons_game_new_user_retention_daily,132,rpnpu_360,bigint
jus_vn,cons_game_new_user_retention_daily,133,rpnpu_720,bigint
jus_vn,cons_game_new_user_retention_daily,134,rpnpu_1080,bigint
jus_vn,cons_game_new_user_retention_daily,135,updated_time,timestamp(6) with time zone
jus_vn,cons_game_new_user_retention_monthly,1,gds_bundle_code,varchar
jus_vn,cons_game_new_user_retention_monthly,2,report_month,varchar
jus_vn,cons_game_new_user_retention_monthly,3,report_year,varchar
jus_vn,cons_game_new_user_retention_monthly,4,app_id,varchar
jus_vn,cons_game_new_user_retention_monthly,5,platform,varchar
jus_vn,cons_game_new_user_retention_monthly,6,country_code,varchar
jus_vn,cons_game_new_user_retention_monthly,7,product_code,varchar
jus_vn,cons_game_new_user_retention_monthly,8,is_paid_install,varchar
jus_vn,cons_game_new_user_retention_monthly,9,media_source,varchar
jus_vn,cons_game_new_user_retention_monthly,10,partner_id,varchar
jus_vn,cons_game_new_user_retention_monthly,11,campaign_id,varchar
jus_vn,cons_game_new_user_retention_monthly,12,adset_id,varchar
jus_vn,cons_game_new_user_retention_monthly,13,ad_id,varchar
jus_vn,cons_game_new_user_retention_monthly,14,site_id,varchar
jus_vn,cons_game_new_user_retention_monthly,15,nru,bigint
jus_vn,cons_game_new_user_retention_monthly,16,rnru_01,bigint
jus_vn,cons_game_new_user_retention_monthly,17,rnru_02,bigint
jus_vn,cons_game_new_user_retention_monthly,18,rnru_03,bigint
jus_vn,cons_game_new_user_retention_monthly,19,rnru_04,bigint
jus_vn,cons_game_new_user_retention_monthly,20,rnru_05,bigint
jus_vn,cons_game_new_user_retention_monthly,21,rnru_06,bigint
jus_vn,cons_game_new_user_retention_monthly,22,rnru_07,bigint
jus_vn,cons_game_new_user_retention_monthly,23,rnru_08,bigint
jus_vn,cons_game_new_user_retention_monthly,24,rnru_09,bigint
jus_vn,cons_game_new_user_retention_monthly,25,rnru_10,bigint
jus_vn,cons_game_new_user_retention_monthly,26,rnru_11,bigint
jus_vn,cons_game_new_user_retention_monthly,27,rnru_12,bigint
jus_vn,cons_game_new_user_retention_monthly,28,rnru_13,bigint
jus_vn,cons_game_new_user_retention_monthly,29,rnru_14,bigint
jus_vn,cons_game_new_user_retention_monthly,30,rnru_15,bigint
jus_vn,cons_game_new_user_retention_monthly,31,rnru_16,bigint
jus_vn,cons_game_new_user_retention_monthly,32,rnru_17,bigint
jus_vn,cons_game_new_user_retention_monthly,33,rnru_18,bigint
jus_vn,cons_game_new_user_retention_monthly,34,rnru_19,bigint
jus_vn,cons_game_new_user_retention_monthly,35,rnru_20,bigint
jus_vn,cons_game_new_user_retention_monthly,36,rnru_21,bigint
jus_vn,cons_game_new_user_retention_monthly,37,rnru_22,bigint
jus_vn,cons_game_new_user_retention_monthly,38,rnru_23,bigint
jus_vn,cons_game_new_user_retention_monthly,39,rnru_24,bigint
jus_vn,cons_game_new_user_retention_monthly,40,rnru_25,bigint
jus_vn,cons_game_new_user_retention_monthly,41,rnru_26,bigint
jus_vn,cons_game_new_user_retention_monthly,42,rnru_27,bigint
jus_vn,cons_game_new_user_retention_monthly,43,rnru_28,bigint
jus_vn,cons_game_new_user_retention_monthly,44,rnru_29,bigint
jus_vn,cons_game_new_user_retention_monthly,45,rnru_30,bigint
jus_vn,cons_game_new_user_retention_monthly,46,rnru_31,bigint
jus_vn,cons_game_new_user_retention_monthly,47,rnru_32,bigint
jus_vn,cons_game_new_user_retention_monthly,48,rnru_33,bigint
jus_vn,cons_game_new_user_retention_monthly,49,rnru_34,bigint
jus_vn,cons_game_new_user_retention_monthly,50,rnru_35,bigint
jus_vn,cons_game_new_user_retention_monthly,51,rnru_36,bigint
jus_vn,cons_game_new_user_retention_monthly,52,npu,bigint
jus_vn,cons_game_new_user_retention_monthly,53,ranpu_01,bigint
jus_vn,cons_game_new_user_retention_monthly,54,ranpu_02,bigint
jus_vn,cons_game_new_user_retention_monthly,55,ranpu_03,bigint
jus_vn,cons_game_new_user_retention_monthly,56,ranpu_04,bigint
jus_vn,cons_game_new_user_retention_monthly,57,ranpu_05,bigint
jus_vn,cons_game_new_user_retention_monthly,58,ranpu_06,bigint
jus_vn,cons_game_new_user_retention_monthly,59,ranpu_07,bigint
jus_vn,cons_game_new_user_retention_monthly,60,ranpu_08,bigint
jus_vn,cons_game_new_user_retention_monthly,61,ranpu_09,bigint
jus_vn,cons_game_new_user_retention_monthly,62,ranpu_10,bigint
jus_vn,cons_game_new_user_retention_monthly,63,ranpu_11,bigint
jus_vn,cons_game_new_user_retention_monthly,64,ranpu_12,bigint
jus_vn,cons_game_new_user_retention_monthly,65,ranpu_13,bigint
jus_vn,cons_game_new_user_retention_monthly,66,ranpu_14,bigint
jus_vn,cons_game_new_user_retention_monthly,67,ranpu_15,bigint
jus_vn,cons_game_new_user_retention_monthly,68,ranpu_16,bigint
jus_vn,cons_game_new_user_retention_monthly,69,ranpu_17,bigint
jus_vn,cons_game_new_user_retention_monthly,70,ranpu_18,bigint
jus_vn,cons_game_new_user_retention_monthly,71,ranpu_19,bigint
jus_vn,cons_game_new_user_retention_monthly,72,ranpu_20,bigint
jus_vn,cons_game_new_user_retention_monthly,73,ranpu_21,bigint
jus_vn,cons_game_new_user_retention_monthly,74,ranpu_22,bigint
jus_vn,cons_game_new_user_retention_monthly,75,ranpu_23,bigint
jus_vn,cons_game_new_user_retention_monthly,76,ranpu_24,bigint
jus_vn,cons_game_new_user_retention_monthly,77,ranpu_25,bigint
jus_vn,cons_game_new_user_retention_monthly,78,ranpu_26,bigint
jus_vn,cons_game_new_user_retention_monthly,79,ranpu_27,bigint
jus_vn,cons_game_new_user_retention_monthly,80,ranpu_28,bigint
jus_vn,cons_game_new_user_retention_monthly,81,ranpu_29,bigint
jus_vn,cons_game_new_user_retention_monthly,82,ranpu_30,bigint
jus_vn,cons_game_new_user_retention_monthly,83,ranpu_31,bigint
jus_vn,cons_game_new_user_retention_monthly,84,ranpu_32,bigint
jus_vn,cons_game_new_user_retention_monthly,85,ranpu_33,bigint
jus_vn,cons_game_new_user_retention_monthly,86,ranpu_34,bigint
jus_vn,cons_game_new_user_retention_monthly,87,ranpu_35,bigint
jus_vn,cons_game_new_user_retention_monthly,88,ranpu_36,bigint
jus_vn,cons_game_new_user_retention_monthly,89,rpnpu_01,bigint
jus_vn,cons_game_new_user_retention_monthly,90,rpnpu_02,bigint
jus_vn,cons_game_new_user_retention_monthly,91,rpnpu_03,bigint
jus_vn,cons_game_new_user_retention_monthly,92,rpnpu_04,bigint
jus_vn,cons_game_new_user_retention_monthly,93,rpnpu_05,bigint
jus_vn,cons_game_new_user_retention_monthly,94,rpnpu_06,bigint
jus_vn,cons_game_new_user_retention_monthly,95,rpnpu_07,bigint
jus_vn,cons_game_new_user_retention_monthly,96,rpnpu_08,bigint
jus_vn,cons_game_new_user_retention_monthly,97,rpnpu_09,bigint
jus_vn,cons_game_new_user_retention_monthly,98,rpnpu_10,bigint
jus_vn,cons_game_new_user_retention_monthly,99,rpnpu_11,bigint
jus_vn,cons_game_new_user_retention_monthly,100,rpnpu_12,bigint
jus_vn,cons_game_new_user_retention_monthly,101,rpnpu_13,bigint
jus_vn,cons_game_new_user_retention_monthly,102,rpnpu_14,bigint
jus_vn,cons_game_new_user_retention_monthly,103,rpnpu_15,bigint
jus_vn,cons_game_new_user_retention_monthly,104,rpnpu_16,bigint
jus_vn,cons_game_new_user_retention_monthly,105,rpnpu_17,bigint
jus_vn,cons_game_new_user_retention_monthly,106,rpnpu_18,bigint
jus_vn,cons_game_new_user_retention_monthly,107,rpnpu_19,bigint
jus_vn,cons_game_new_user_retention_monthly,108,rpnpu_20,bigint
jus_vn,cons_game_new_user_retention_monthly,109,rpnpu_21,bigint
jus_vn,cons_game_new_user_retention_monthly,110,rpnpu_22,bigint
jus_vn,cons_game_new_user_retention_monthly,111,rpnpu_23,bigint
jus_vn,cons_game_new_user_retention_monthly,112,rpnpu_24,bigint
jus_vn,cons_game_new_user_retention_monthly,113,rpnpu_25,bigint
jus_vn,cons_game_new_user_retention_monthly,114,rpnpu_26,bigint
jus_vn,cons_game_new_user_retention_monthly,115,rpnpu_27,bigint
jus_vn,cons_game_new_user_retention_monthly,116,rpnpu_28,bigint
jus_vn,cons_game_new_user_retention_monthly,117,rpnpu_29,bigint
jus_vn,cons_game_new_user_retention_monthly,118,rpnpu_30,bigint
jus_vn,cons_game_new_user_retention_monthly,119,rpnpu_31,bigint
jus_vn,cons_game_new_user_retention_monthly,120,rpnpu_32,bigint
jus_vn,cons_game_new_user_retention_monthly,121,rpnpu_33,bigint
jus_vn,cons_game_new_user_retention_monthly,122,rpnpu_34,bigint
jus_vn,cons_game_new_user_retention_monthly,123,rpnpu_35,bigint
jus_vn,cons_game_new_user_retention_monthly,124,rpnpu_36,bigint
jus_vn,cons_game_new_user_retention_monthly,125,updated_time,timestamp(6) with time zone
jus_vn,cons_game_recall_user_active_monthly,1,gds_bundle_code,varchar
jus_vn,cons_game_recall_user_active_monthly,2,active_month,varchar
jus_vn,cons_game_recall_user_active_monthly,3,active_year,varchar
jus_vn,cons_game_recall_user_active_monthly,4,app_id,varchar
jus_vn,cons_game_recall_user_active_monthly,5,platform,varchar
jus_vn,cons_game_recall_user_active_monthly,6,country_code,varchar
jus_vn,cons_game_recall_user_active_monthly,7,product_code,varchar
jus_vn,cons_game_recall_user_active_monthly,8,is_paid_install,varchar
jus_vn,cons_game_recall_user_active_monthly,9,media_source,varchar
jus_vn,cons_game_recall_user_active_monthly,10,partner_id,varchar
jus_vn,cons_game_recall_user_active_monthly,11,campaign_id,varchar
jus_vn,cons_game_recall_user_active_monthly,12,adset_id,varchar
jus_vn,cons_game_recall_user_active_monthly,13,ad_id,varchar
jus_vn,cons_game_recall_user_active_monthly,14,site_id,varchar
jus_vn,cons_game_recall_user_active_monthly,15,previous_active_month,varchar
jus_vn,cons_game_recall_user_active_monthly,16,recall_month_diff,integer
jus_vn,cons_game_recall_user_active_monthly,17,total_users,bigint
jus_vn,cons_game_recall_user_active_monthly,18,updated_time,timestamp(6) with time zone
jus_vn,cons_game_recall_user_recharge_monthly,1,gds_bundle_code,varchar
jus_vn,cons_game_recall_user_recharge_monthly,2,recharge_month,varchar
jus_vn,cons_game_recall_user_recharge_monthly,3,recharge_year,varchar
jus_vn,cons_game_recall_user_recharge_monthly,4,app_id,varchar
jus_vn,cons_game_recall_user_recharge_monthly,5,platform,varchar
jus_vn,cons_game_recall_user_recharge_monthly,6,country_code,varchar
jus_vn,cons_game_recall_user_recharge_monthly,7,product_code,varchar
jus_vn,cons_game_recall_user_recharge_monthly,8,is_paid_install,varchar
jus_vn,cons_game_recall_user_recharge_monthly,9,media_source,varchar
jus_vn,cons_game_recall_user_recharge_monthly,10,partner_id,varchar
jus_vn,cons_game_recall_user_recharge_monthly,11,campaign_id,varchar
jus_vn,cons_game_recall_user_recharge_monthly,12,adset_id,varchar
jus_vn,cons_game_recall_user_recharge_monthly,13,ad_id,varchar
jus_vn,cons_game_recall_user_recharge_monthly,14,site_id,varchar
jus_vn,cons_game_recall_user_recharge_monthly,15,previous_recharge_month,varchar
jus_vn,cons_game_recall_user_recharge_monthly,16,recall_month_diff,integer
jus_vn,cons_game_recall_user_recharge_monthly,17,total_users,bigint
jus_vn,cons_game_recall_user_recharge_monthly,18,total_rev,double
jus_vn,cons_game_recall_user_recharge_monthly,19,total_iap_rev,double
jus_vn,cons_game_recall_user_recharge_monthly,20,total_web_rev,double
jus_vn,cons_game_recall_user_recharge_monthly,21,total_transactions,bigint
jus_vn,cons_game_recall_user_recharge_monthly,22,total_iap_transactions,bigint
jus_vn,cons_game_recall_user_recharge_monthly,23,total_web_transactions,bigint
jus_vn,cons_game_recall_user_recharge_monthly,24,updated_time,timestamp(6) with time zone
jus_vn,cons_game_user_active_daily,1,gds_bundle_code,varchar
jus_vn,cons_game_user_active_daily,2,active_date,date
jus_vn,cons_game_user_active_daily,3,active_week,varchar
jus_vn,cons_game_user_active_daily,4,active_month,varchar
jus_vn,cons_game_user_active_daily,5,app_id,varchar
jus_vn,cons_game_user_active_daily,6,platform,varchar
jus_vn,cons_game_user_active_daily,7,country_code,varchar
jus_vn,cons_game_user_active_daily,8,product_code,varchar
jus_vn,cons_game_user_active_daily,9,is_paid_install,varchar
jus_vn,cons_game_user_active_daily,10,media_source,varchar
jus_vn,cons_game_user_active_daily,11,partner_id,varchar
jus_vn,cons_game_user_active_daily,12,campaign_id,varchar
jus_vn,cons_game_user_active_daily,13,adset_id,varchar
jus_vn,cons_game_user_active_daily,14,ad_id,varchar
jus_vn,cons_game_user_active_daily,15,site_id,varchar
jus_vn,cons_game_user_active_daily,16,install_date,date
jus_vn,cons_game_user_active_daily,17,ingame_first_active_date,date
jus_vn,cons_game_user_active_daily,18,ingame_first_recharge_date,date
jus_vn,cons_game_user_active_daily,19,install_date_diff,integer
jus_vn,cons_game_user_active_daily,20,nru_date_diff,integer
jus_vn,cons_game_user_active_daily,21,npu_date_diff,integer
jus_vn,cons_game_user_active_daily,22,total_users,bigint
jus_vn,cons_game_user_active_daily,23,updated_time,timestamp(6) with time zone
jus_vn,cons_game_user_active_monthly,1,gds_bundle_code,varchar
jus_vn,cons_game_user_active_monthly,2,active_month,varchar
jus_vn,cons_game_user_active_monthly,3,active_year,varchar
jus_vn,cons_game_user_active_monthly,4,app_id,varchar
jus_vn,cons_game_user_active_monthly,5,platform,varchar
jus_vn,cons_game_user_active_monthly,6,country_code,varchar
jus_vn,cons_game_user_active_monthly,7,product_code,varchar
jus_vn,cons_game_user_active_monthly,8,is_paid_install,varchar
jus_vn,cons_game_user_active_monthly,9,media_source,varchar
jus_vn,cons_game_user_active_monthly,10,partner_id,varchar
jus_vn,cons_game_user_active_monthly,11,campaign_id,varchar
jus_vn,cons_game_user_active_monthly,12,adset_id,varchar
jus_vn,cons_game_user_active_monthly,13,ad_id,varchar
jus_vn,cons_game_user_active_monthly,14,site_id,varchar
jus_vn,cons_game_user_active_monthly,15,install_month,varchar
jus_vn,cons_game_user_active_monthly,16,ingame_first_active_month,varchar
jus_vn,cons_game_user_active_monthly,17,ingame_first_recharge_month,varchar
jus_vn,cons_game_user_active_monthly,18,install_month_diff,integer
jus_vn,cons_game_user_active_monthly,19,nru_month_diff,integer
jus_vn,cons_game_user_active_monthly,20,npu_month_diff,integer
jus_vn,cons_game_user_active_monthly,21,total_users,bigint
jus_vn,cons_game_user_active_monthly,22,updated_time,timestamp(6) with time zone
jus_vn,cons_game_user_recharge_daily,1,gds_bundle_code,varchar
jus_vn,cons_game_user_recharge_daily,2,recharge_date,date
jus_vn,cons_game_user_recharge_daily,3,recharge_week,varchar
jus_vn,cons_game_user_recharge_daily,4,recharge_month,varchar
jus_vn,cons_game_user_recharge_daily,5,app_id,varchar
jus_vn,cons_game_user_recharge_daily,6,platform,varchar
jus_vn,cons_game_user_recharge_daily,7,country_code,varchar
jus_vn,cons_game_user_recharge_daily,8,product_code,varchar
jus_vn,cons_game_user_recharge_daily,9,is_paid_install,varchar
jus_vn,cons_game_user_recharge_daily,10,media_source,varchar
jus_vn,cons_game_user_recharge_daily,11,partner_id,varchar
jus_vn,cons_game_user_recharge_daily,12,campaign_id,varchar
jus_vn,cons_game_user_recharge_daily,13,adset_id,varchar
jus_vn,cons_game_user_recharge_daily,14,ad_id,varchar
jus_vn,cons_game_user_recharge_daily,15,site_id,varchar
jus_vn,cons_game_user_recharge_daily,16,install_date,date
jus_vn,cons_game_user_recharge_daily,17,ingame_first_active_date,date
jus_vn,cons_game_user_recharge_daily,18,ingame_first_recharge_date,date
jus_vn,cons_game_user_recharge_daily,19,install_date_diff,integer
jus_vn,cons_game_user_recharge_daily,20,nru_date_diff,integer
jus_vn,cons_game_user_recharge_daily,21,npu_date_diff,integer
jus_vn,cons_game_user_recharge_daily,22,total_users,bigint
jus_vn,cons_game_user_recharge_daily,23,total_rev,double
jus_vn,cons_game_user_recharge_daily,24,total_iap_rev,double
jus_vn,cons_game_user_recharge_daily,25,total_web_rev,double
jus_vn,cons_game_user_recharge_daily,26,total_transactions,bigint
jus_vn,cons_game_user_recharge_daily,27,total_iap_transactions,bigint
jus_vn,cons_game_user_recharge_daily,28,total_web_transactions,bigint
jus_vn,cons_game_user_recharge_daily,29,updated_time,timestamp(6) with time zone
jus_vn,cons_game_user_recharge_monthly,1,gds_bundle_code,varchar
jus_vn,cons_game_user_recharge_monthly,2,recharge_month,varchar
jus_vn,cons_game_user_recharge_monthly,3,recharge_year,varchar
jus_vn,cons_game_user_recharge_monthly,4,app_id,varchar
jus_vn,cons_game_user_recharge_monthly,5,platform,varchar
jus_vn,cons_game_user_recharge_monthly,6,country_code,varchar
jus_vn,cons_game_user_recharge_monthly,7,product_code,varchar
jus_vn,cons_game_user_recharge_monthly,8,is_paid_install,varchar
jus_vn,cons_game_user_recharge_monthly,9,media_source,varchar
jus_vn,cons_game_user_recharge_monthly,10,partner_id,varchar
jus_vn,cons_game_user_recharge_monthly,11,campaign_id,varchar
jus_vn,cons_game_user_recharge_monthly,12,adset_id,varchar
jus_vn,cons_game_user_recharge_monthly,13,ad_id,varchar
jus_vn,cons_game_user_recharge_monthly,14,site_id,varchar
jus_vn,cons_game_user_recharge_monthly,15,install_month,varchar
jus_vn,cons_game_user_recharge_monthly,16,ingame_first_active_month,varchar
jus_vn,cons_game_user_recharge_monthly,17,ingame_first_recharge_month,varchar
jus_vn,cons_game_user_recharge_monthly,18,install_month_diff,integer
jus_vn,cons_game_user_recharge_monthly,19,nru_month_diff,integer
jus_vn,cons_game_user_recharge_monthly,20,npu_month_diff,integer
jus_vn,cons_game_user_recharge_monthly,21,total_users,bigint
jus_vn,cons_game_user_recharge_monthly,22,total_rev,double
jus_vn,cons_game_user_recharge_monthly,23,total_iap_rev,double
jus_vn,cons_game_user_recharge_monthly,24,total_web_rev,double
jus_vn,cons_game_user_recharge_monthly,25,total_transactions,bigint
jus_vn,cons_game_user_recharge_monthly,26,total_iap_transactions,bigint
jus_vn,cons_game_user_recharge_monthly,27,total_web_transactions,bigint
jus_vn,cons_game_user_recharge_monthly,28,updated_time,timestamp(6) with time zone
jus_vn,cons_server_key_metrics_daily,1,gds_bundle_code,varchar
jus_vn,cons_server_key_metrics_daily,2,report_date,date
jus_vn,cons_server_key_metrics_daily,3,report_week,varchar
jus_vn,cons_server_key_metrics_daily,4,report_month,varchar
jus_vn,cons_server_key_metrics_daily,5,report_quarter,varchar
jus_vn,cons_server_key_metrics_daily,6,server_id,varchar
jus_vn,cons_server_key_metrics_daily,7,active_role,bigint
jus_vn,cons_server_key_metrics_daily,8,new_role_active,bigint
jus_vn,cons_server_key_metrics_daily,9,retain_role_active,bigint
jus_vn,cons_server_key_metrics_daily,10,recall_role_active,bigint
jus_vn,cons_server_key_metrics_daily,11,total_online_time,bigint
jus_vn,cons_server_key_metrics_daily,12,active_role_3d,bigint
jus_vn,cons_server_key_metrics_daily,13,active_role_7d,bigint
jus_vn,cons_server_key_metrics_daily,14,active_role_14d,bigint
jus_vn,cons_server_key_metrics_daily,15,active_role_21d,bigint
jus_vn,cons_server_key_metrics_daily,16,active_role_30d,bigint
jus_vn,cons_server_key_metrics_daily,17,active_role_60d,bigint
jus_vn,cons_server_key_metrics_daily,18,active_role_90d,bigint
jus_vn,cons_server_key_metrics_daily,19,trailing_war,bigint
jus_vn,cons_server_key_metrics_daily,20,trailing_mar,bigint
jus_vn,cons_server_key_metrics_daily,21,trailing_qar,bigint
jus_vn,cons_server_key_metrics_daily,22,trailing_mnra,bigint
jus_vn,cons_server_key_metrics_daily,23,a1,bigint
jus_vn,cons_server_key_metrics_daily,24,nru,bigint
jus_vn,cons_server_key_metrics_daily,25,a3,bigint
jus_vn,cons_server_key_metrics_daily,26,a7,bigint
jus_vn,cons_server_key_metrics_daily,27,a14,bigint
jus_vn,cons_server_key_metrics_daily,28,a21,bigint
jus_vn,cons_server_key_metrics_daily,29,a30,bigint
jus_vn,cons_server_key_metrics_daily,30,a60,bigint
jus_vn,cons_server_key_metrics_daily,31,a90,bigint
jus_vn,cons_server_key_metrics_daily,32,trailing_wau,bigint
jus_vn,cons_server_key_metrics_daily,33,trailing_mau,bigint
jus_vn,cons_server_key_metrics_daily,34,trailing_qau,bigint
jus_vn,cons_server_key_metrics_daily,35,trailing_mnru,bigint
jus_vn,cons_server_key_metrics_daily,36,paying_role,bigint
jus_vn,cons_server_key_metrics_daily,37,new_paying_role,bigint
jus_vn,cons_server_key_metrics_daily,38,retain_role_recharge,bigint
jus_vn,cons_server_key_metrics_daily,39,recall_role_recharge,bigint
jus_vn,cons_server_key_metrics_daily,40,paying_role_3d,bigint
jus_vn,cons_server_key_metrics_daily,41,paying_role_7d,bigint
jus_vn,cons_server_key_metrics_daily,42,paying_role_14d,bigint
jus_vn,cons_server_key_metrics_daily,43,paying_role_21d,bigint
jus_vn,cons_server_key_metrics_daily,44,paying_role_30d,bigint
jus_vn,cons_server_key_metrics_daily,45,paying_role_60d,bigint
jus_vn,cons_server_key_metrics_daily,46,paying_role_90d,bigint
jus_vn,cons_server_key_metrics_daily,47,trailing_wpr,bigint
jus_vn,cons_server_key_metrics_daily,48,trailing_mpr,bigint
jus_vn,cons_server_key_metrics_daily,49,trailing_qpr,bigint
jus_vn,cons_server_key_metrics_daily,50,trailing_mnpr,bigint
jus_vn,cons_server_key_metrics_daily,51,npu,bigint
jus_vn,cons_server_key_metrics_daily,52,rev,double
jus_vn,cons_server_key_metrics_daily,53,iap_rev,double
jus_vn,cons_server_key_metrics_daily,54,web_rev,double
jus_vn,cons_server_key_metrics_daily,55,trans,bigint
jus_vn,cons_server_key_metrics_daily,56,iap_trans,bigint
jus_vn,cons_server_key_metrics_daily,57,web_trans,bigint
jus_vn,cons_server_key_metrics_daily,58,updated_time,timestamp(6) with time zone
jus_vn,cons_server_key_metrics_monthly,1,gds_bundle_code,varchar
jus_vn,cons_server_key_metrics_monthly,2,report_month,varchar
jus_vn,cons_server_key_metrics_monthly,3,report_quarter,varchar
jus_vn,cons_server_key_metrics_monthly,4,report_year,varchar
jus_vn,cons_server_key_metrics_monthly,5,server_id,varchar
jus_vn,cons_server_key_metrics_monthly,6,mar,bigint
jus_vn,cons_server_key_metrics_monthly,7,new_role_active,bigint
jus_vn,cons_server_key_metrics_monthly,8,retain_role_active,bigint
jus_vn,cons_server_key_metrics_monthly,9,recall_role_active,bigint
jus_vn,cons_server_key_metrics_monthly,10,mau,bigint
jus_vn,cons_server_key_metrics_monthly,11,nru,bigint
jus_vn,cons_server_key_metrics_monthly,12,retain_user_active,bigint
jus_vn,cons_server_key_metrics_monthly,13,recall_user_active,bigint
jus_vn,cons_server_key_metrics_monthly,14,mpr,bigint
jus_vn,cons_server_key_metrics_monthly,15,new_paying_role,bigint
jus_vn,cons_server_key_metrics_monthly,16,retain_role_recharge,bigint
jus_vn,cons_server_key_metrics_monthly,17,recall_role_recharge,bigint
jus_vn,cons_server_key_metrics_monthly,18,mpu,bigint
jus_vn,cons_server_key_metrics_monthly,19,npu,bigint
jus_vn,cons_server_key_metrics_monthly,20,retain_user_recharge,bigint
jus_vn,cons_server_key_metrics_monthly,21,recall_user_recharge,bigint
jus_vn,cons_server_key_metrics_monthly,22,nnpu_d,bigint
jus_vn,cons_server_key_metrics_monthly,23,nnpu_m,bigint
jus_vn,cons_server_key_metrics_monthly,24,rev,double
jus_vn,cons_server_key_metrics_monthly,25,iap_rev,double
jus_vn,cons_server_key_metrics_monthly,26,web_rev,double
jus_vn,cons_server_key_metrics_monthly,27,trans,bigint
jus_vn,cons_server_key_metrics_monthly,28,iap_trans,bigint
jus_vn,cons_server_key_metrics_monthly,29,web_trans,bigint
jus_vn,cons_server_key_metrics_monthly,30,rev_npu_m,double
jus_vn,cons_server_key_metrics_monthly,31,rev_retain_user,double
jus_vn,cons_server_key_metrics_monthly,32,rev_recall_user,double
jus_vn,cons_server_key_metrics_monthly,33,rev_nnpu_d,double
jus_vn,cons_server_key_metrics_monthly,34,rev_nnpu_m,double
jus_vn,cons_server_key_metrics_monthly,35,updated_time,timestamp(6) with time zone
jus_vn,etl_ingame_ccu,1,__event_id,varchar
